"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_QUESTION_PLAN_V1","Dfsr Journal Wrap Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1399-dfsr-journal-wrap-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_RUNNER_SUMMARY_V1","Dfsr Journal Wrap Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1400-dfsr-journal-wrap-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_PRESENCE_SUMMARY_V1","Dfs Branch Office Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1401-dfs-branch-office-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_STATUS_SUMMARY_V1","Dfs Branch Office Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1402-dfs-branch-office-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_CONFIGURATION_SUMMARY_V1","Dfs Branch Office Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1403-dfs-branch-office-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_COUNT_SUMMARY_V1","Dfs Branch Office Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1404-dfs-branch-office-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_RISK_CATEGORY_SUMMARY_V1","Dfs Branch Office Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1405-dfs-branch-office-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_EVENT_COUNT_24H_V1","Dfs Branch Office Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1406-dfs-branch-office-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_EVENT_COUNT_7D_V1","Dfs Branch Office Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1407-dfs-branch-office-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_GUIDANCE_PLAN_V1","Dfs Branch Office Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1408-dfs-branch-office-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_QUESTION_PLAN_V1","Dfs Branch Office Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1409-dfs-branch-office-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_BRANCH_OFFICE_RUNNER_SUMMARY_V1","Dfs Branch Office Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1410-dfs-branch-office-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_PRESENCE_SUMMARY_V1","Dfs Vpn Site Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1411-dfs-vpn-site-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_STATUS_SUMMARY_V1","Dfs Vpn Site Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1412-dfs-vpn-site-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_CONFIGURATION_SUMMARY_V1","Dfs Vpn Site Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1413-dfs-vpn-site-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_COUNT_SUMMARY_V1","Dfs Vpn Site Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1414-dfs-vpn-site-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_RISK_CATEGORY_SUMMARY_V1","Dfs Vpn Site Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1415-dfs-vpn-site-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_EVENT_COUNT_24H_V1","Dfs Vpn Site Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1416-dfs-vpn-site-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_EVENT_COUNT_7D_V1","Dfs Vpn Site Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1417-dfs-vpn-site-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_GUIDANCE_PLAN_V1","Dfs Vpn Site Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1418-dfs-vpn-site-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_QUESTION_PLAN_V1","Dfs Vpn Site Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1419-dfs-vpn-site-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_VPN_SITE_RUNNER_SUMMARY_V1","Dfs Vpn Site Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1420-dfs-vpn-site-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_PRESENCE_SUMMARY_V1","Dfs Direct Server Comparison Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1421-dfs-direct-server-comparison-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_STATUS_SUMMARY_V1","Dfs Direct Server Comparison Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1422-dfs-direct-server-comparison-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_CONFIGURATION_SUMMARY_V1","Dfs Direct Server Comparison Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1423-dfs-direct-server-comparison-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_COUNT_SUMMARY_V1","Dfs Direct Server Comparison Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1424-dfs-direct-server-comparison-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_RISK_CATEGORY_SUMMARY_V1","Dfs Direct Server Comparison Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1425-dfs-direct-server-comparison-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_EVENT_COUNT_24H_V1","Dfs Direct Server Comparison Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1426-dfs-direct-server-comparison-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_EVENT_COUNT_7D_V1","Dfs Direct Server Comparison Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1427-dfs-direct-server-comparison-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_GUIDANCE_PLAN_V1","Dfs Direct Server Comparison Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1428-dfs-direct-server-comparison-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_QUESTION_PLAN_V1","Dfs Direct Server Comparison Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1429-dfs-direct-server-comparison-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_DIRECT_SERVER_COMPARISON_RUNNER_SUMMARY_V1","Dfs Direct Server Comparison Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1430-dfs-direct-server-comparison-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_PRESENCE_SUMMARY_V1","Dfs Admin Handoff Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1431-dfs-admin-handoff-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_STATUS_SUMMARY_V1","Dfs Admin Handoff Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1432-dfs-admin-handoff-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_CONFIGURATION_SUMMARY_V1","Dfs Admin Handoff Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1433-dfs-admin-handoff-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_COUNT_SUMMARY_V1","Dfs Admin Handoff Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1434-dfs-admin-handoff-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_RISK_CATEGORY_SUMMARY_V1","Dfs Admin Handoff Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1435-dfs-admin-handoff-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_EVENT_COUNT_24H_V1","Dfs Admin Handoff Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1436-dfs-admin-handoff-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_EVENT_COUNT_7D_V1","Dfs Admin Handoff Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1437-dfs-admin-handoff-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_GUIDANCE_PLAN_V1","Dfs Admin Handoff Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1438-dfs-admin-handoff-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_QUESTION_PLAN_V1","Dfs Admin Handoff Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1439-dfs-admin-handoff-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ADMIN_HANDOFF_RUNNER_SUMMARY_V1","Dfs Admin Handoff Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1440-dfs-admin-handoff-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_PRESENCE_SUMMARY_V1","Dfs Escalation Package Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1441-dfs-escalation-package-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_STATUS_SUMMARY_V1","Dfs Escalation Package Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1442-dfs-escalation-package-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_CONFIGURATION_SUMMARY_V1","Dfs Escalation Package Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1443-dfs-escalation-package-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_COUNT_SUMMARY_V1","Dfs Escalation Package Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1444-dfs-escalation-package-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_RISK_CATEGORY_SUMMARY_V1","Dfs Escalation Package Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1445-dfs-escalation-package-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_EVENT_COUNT_24H_V1","Dfs Escalation Package Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1446-dfs-escalation-package-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_EVENT_COUNT_7D_V1","Dfs Escalation Package Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1447-dfs-escalation-package-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_GUIDANCE_PLAN_V1","Dfs Escalation Package Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1448-dfs-escalation-package-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_QUESTION_PLAN_V1","Dfs Escalation Package Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1449-dfs-escalation-package-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFS_ESCALATION_PACKAGE_RUNNER_SUMMARY_V1","Dfs Escalation Package Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1450-dfs-escalation-package-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
